timestamp, power.draw [W], utilization.gpu [%]
2026/02/12 17:45:07.209, 319.46 W, 100 %
2026/02/12 17:45:08.209, 318.90 W, 100 %
2026/02/12 17:45:09.209, 319.06 W, 100 %
2026/02/12 17:45:10.209, 319.40 W, 100 %
2026/02/12 17:45:11.209, 319.49 W, 100 %
2026/02/12 17:45:12.209, 318.68 W, 100 %
2026/02/12 17:45:13.209, 318.61 W, 100 %
2026/02/12 17:45:14.209, 319.40 W, 100 %
2026/02/12 17:45:15.209, 319.78 W, 100 %
2026/02/12 17:45:16.210, 319.29 W, 100 %
2026/02/12 17:45:17.210, 319.05 W, 100 %
2026/02/12 17:45:18.210, 318.78 W, 100 %
2026/02/12 17:45:19.210, 318.86 W, 100 %
2026/02/12 17:45:20.210, 318.96 W, 100 %
2026/02/12 17:45:21.210, 319.35 W, 100 %
2026/02/12 17:45:22.210, 320.08 W, 100 %
2026/02/12 17:45:23.210, 319.68 W, 100 %
2026/02/12 17:45:24.210, 318.85 W, 100 %
2026/02/12 17:45:25.210, 319.54 W, 100 %
2026/02/12 17:45:26.211, 319.22 W, 100 %
2026/02/12 17:45:27.211, 319.12 W, 100 %
2026/02/12 17:45:28.211, 321.20 W, 100 %
2026/02/12 17:45:29.211, 319.24 W, 100 %
2026/02/12 17:45:30.211, 319.38 W, 100 %
2026/02/12 17:45:31.211, 317.61 W, 100 %
2026/02/12 17:45:32.211, 319.02 W, 100 %
2026/02/12 17:45:33.211, 318.98 W, 100 %
2026/02/12 17:45:34.211, 318.95 W, 100 %
2026/02/12 17:45:35.212, 318.94 W, 100 %
2026/02/12 17:45:36.212, 318.68 W, 100 %
2026/02/12 17:45:37.212, 319.81 W, 100 %
2026/02/12 17:45:38.212, 319.19 W, 100 %
2026/02/12 17:45:39.212, 319.29 W, 100 %
2026/02/12 17:45:40.212, 320.04 W, 100 %
2026/02/12 17:45:41.212, 318.84 W, 100 %
2026/02/12 17:45:42.212, 319.08 W, 100 %
2026/02/12 17:45:43.212, 320.37 W, 100 %
2026/02/12 17:45:44.212, 319.50 W, 100 %
2026/02/12 17:45:45.213, 318.65 W, 100 %
2026/02/12 17:45:46.213, 319.84 W, 100 %
2026/02/12 17:45:47.213, 318.89 W, 100 %
2026/02/12 17:45:48.213, 318.87 W, 100 %
2026/02/12 17:45:49.213, 320.21 W, 100 %
2026/02/12 17:45:50.213, 319.20 W, 100 %
2026/02/12 17:45:51.213, 318.21 W, 100 %
2026/02/12 17:45:52.213, 320.61 W, 100 %
2026/02/12 17:45:53.213, 319.06 W, 100 %
2026/02/12 17:45:54.213, 319.35 W, 100 %
2026/02/12 17:45:55.213, 320.81 W, 100 %
2026/02/12 17:45:56.214, 318.87 W, 100 %
2026/02/12 17:45:57.214, 318.82 W, 100 %
2026/02/12 17:45:58.214, 321.74 W, 100 %
2026/02/12 17:45:59.214, 319.20 W, 100 %
2026/02/12 17:46:00.214, 318.70 W, 100 %
2026/02/12 17:46:01.214, 319.80 W, 100 %
2026/02/12 17:46:02.214, 319.17 W, 100 %
2026/02/12 17:46:03.214, 318.41 W, 100 %
2026/02/12 17:46:04.214, 319.29 W, 100 %
2026/02/12 17:46:05.214, 319.49 W, 100 %
2026/02/12 17:46:06.215, 318.63 W, 100 %
2026/02/12 17:46:07.215, 318.90 W, 100 %
2026/02/12 17:46:08.215, 319.62 W, 100 %
2026/02/12 17:46:09.215, 318.46 W, 100 %
2026/02/12 17:46:10.215, 319.08 W, 100 %
2026/02/12 17:46:11.215, 319.65 W, 100 %
2026/02/12 17:46:12.215, 319.78 W, 100 %
2026/02/12 17:46:13.215, 318.80 W, 100 %
2026/02/12 17:46:14.215, 319.56 W, 100 %
2026/02/12 17:46:15.216, 317.89 W, 100 %
2026/02/12 17:46:16.216, 318.81 W, 100 %
2026/02/12 17:46:17.216, 319.72 W, 100 %
2026/02/12 17:46:18.216, 319.53 W, 100 %
2026/02/12 17:46:19.216, 319.18 W, 100 %
2026/02/12 17:46:20.216, 319.64 W, 100 %
2026/02/12 17:46:21.216, 317.18 W, 100 %
2026/02/12 17:46:22.216, 319.33 W, 100 %
2026/02/12 17:46:23.216, 320.29 W, 100 %
2026/02/12 17:46:24.216, 317.27 W, 100 %
2026/02/12 17:46:25.216, 319.76 W, 100 %
2026/02/12 17:46:26.217, 319.31 W, 100 %
2026/02/12 17:46:27.217, 318.52 W, 100 %
2026/02/12 17:46:28.217, 319.23 W, 100 %
2026/02/12 17:46:29.217, 320.10 W, 100 %
2026/02/12 17:46:30.217, 319.87 W, 100 %
2026/02/12 17:46:31.217, 319.25 W, 100 %
2026/02/12 17:46:32.217, 319.26 W, 100 %
2026/02/12 17:46:33.217, 319.92 W, 100 %
2026/02/12 17:46:34.217, 319.22 W, 100 %
2026/02/12 17:46:35.218, 319.71 W, 100 %
2026/02/12 17:46:36.218, 320.19 W, 100 %
2026/02/12 17:46:37.218, 318.83 W, 100 %
2026/02/12 17:46:38.218, 319.14 W, 100 %
2026/02/12 17:46:39.218, 319.57 W, 100 %
2026/02/12 17:46:40.218, 318.46 W, 100 %
2026/02/12 17:46:41.218, 318.05 W, 100 %
2026/02/12 17:46:42.218, 320.29 W, 100 %
2026/02/12 17:46:43.218, 319.68 W, 100 %
2026/02/12 17:46:44.218, 319.64 W, 100 %
2026/02/12 17:46:45.219, 320.99 W, 100 %
2026/02/12 17:46:46.219, 319.50 W, 100 %
2026/02/12 17:46:47.219, 318.72 W, 100 %
2026/02/12 17:46:48.219, 320.74 W, 100 %
2026/02/12 17:46:49.219, 318.79 W, 100 %
2026/02/12 17:46:50.219, 318.56 W, 100 %
2026/02/12 17:46:51.219, 321.34 W, 100 %
2026/02/12 17:46:52.219, 319.49 W, 100 %
2026/02/12 17:46:53.219, 318.95 W, 100 %
2026/02/12 17:46:54.220, 319.70 W, 100 %
2026/02/12 17:46:55.220, 318.20 W, 100 %
2026/02/12 17:46:56.220, 318.73 W, 100 %
2026/02/12 17:46:57.220, 318.80 W, 100 %
2026/02/12 17:46:58.220, 319.61 W, 100 %
2026/02/12 17:46:59.220, 318.98 W, 100 %
2026/02/12 17:47:00.220, 318.76 W, 100 %
2026/02/12 17:47:01.220, 318.79 W, 100 %
2026/02/12 17:47:02.220, 319.29 W, 100 %
2026/02/12 17:47:03.220, 318.74 W, 100 %
2026/02/12 17:47:04.221, 319.32 W, 100 %
2026/02/12 17:47:05.221, 319.04 W, 100 %
2026/02/12 17:47:06.221, 319.27 W, 100 %
2026/02/12 17:47:07.221, 318.10 W, 100 %
2026/02/12 17:47:08.221, 318.37 W, 100 %
2026/02/12 17:47:09.221, 318.90 W, 100 %
2026/02/12 17:47:10.221, 319.79 W, 100 %
2026/02/12 17:47:11.221, 319.05 W, 100 %
2026/02/12 17:47:12.221, 318.98 W, 100 %
2026/02/12 17:47:13.222, 317.49 W, 100 %
2026/02/12 17:47:14.222, 317.98 W, 100 %
2026/02/12 17:47:15.222, 318.87 W, 100 %
2026/02/12 17:47:16.222, 319.45 W, 100 %
2026/02/12 17:47:17.222, 317.03 W, 100 %
2026/02/12 17:47:18.222, 319.12 W, 100 %
2026/02/12 17:47:19.222, 318.11 W, 100 %
2026/02/12 17:47:20.222, 318.84 W, 100 %
2026/02/12 17:47:21.222, 319.15 W, 100 %
2026/02/12 17:47:22.222, 318.95 W, 100 %
2026/02/12 17:47:23.223, 320.01 W, 100 %
2026/02/12 17:47:24.223, 318.29 W, 100 %
2026/02/12 17:47:25.223, 318.08 W, 100 %
2026/02/12 17:47:26.223, 319.19 W, 100 %
2026/02/12 17:47:27.223, 318.03 W, 100 %
2026/02/12 17:47:28.223, 318.79 W, 100 %
2026/02/12 17:47:29.223, 319.65 W, 100 %
2026/02/12 17:47:30.223, 318.62 W, 100 %
2026/02/12 17:47:31.223, 318.45 W, 100 %
2026/02/12 17:47:32.224, 319.68 W, 100 %
2026/02/12 17:47:33.224, 317.95 W, 100 %
2026/02/12 17:47:34.224, 318.67 W, 100 %
2026/02/12 17:47:35.224, 319.98 W, 100 %
2026/02/12 17:47:36.224, 318.70 W, 100 %
2026/02/12 17:47:37.224, 318.51 W, 100 %
2026/02/12 17:47:38.224, 319.91 W, 100 %
2026/02/12 17:47:39.224, 318.39 W, 100 %
2026/02/12 17:47:40.224, 318.76 W, 100 %
2026/02/12 17:47:41.224, 320.91 W, 100 %
2026/02/12 17:47:42.225, 318.86 W, 100 %
2026/02/12 17:47:43.225, 318.06 W, 100 %
2026/02/12 17:47:44.225, 320.71 W, 100 %
2026/02/12 17:47:45.225, 318.92 W, 100 %
2026/02/12 17:47:46.225, 318.36 W, 100 %
2026/02/12 17:47:47.225, 319.04 W, 100 %
2026/02/12 17:47:48.225, 318.45 W, 100 %
2026/02/12 17:47:49.225, 318.48 W, 100 %
2026/02/12 17:47:50.225, 319.26 W, 100 %
2026/02/12 17:47:51.226, 318.49 W, 100 %
2026/02/12 17:47:52.226, 318.96 W, 100 %
2026/02/12 17:47:53.226, 318.43 W, 100 %
2026/02/12 17:47:54.226, 319.30 W, 100 %
2026/02/12 17:47:55.226, 319.26 W, 100 %
2026/02/12 17:47:56.226, 318.97 W, 100 %
2026/02/12 17:47:57.226, 318.38 W, 100 %
2026/02/12 17:47:58.226, 318.46 W, 100 %
2026/02/12 17:47:59.226, 319.01 W, 100 %
2026/02/12 17:48:00.226, 319.70 W, 100 %
2026/02/12 17:48:01.226, 319.48 W, 100 %
2026/02/12 17:48:02.227, 318.86 W, 100 %
2026/02/12 17:48:03.227, 318.14 W, 100 %
2026/02/12 17:48:04.227, 319.28 W, 100 %
2026/02/12 17:48:05.227, 319.21 W, 100 %
2026/02/12 17:48:06.227, 319.72 W, 100 %
2026/02/12 17:48:07.227, 318.25 W, 100 %
2026/02/12 17:48:08.227, 319.41 W, 100 %
2026/02/12 17:48:09.227, 317.97 W, 100 %
2026/02/12 17:48:10.227, 317.86 W, 100 %
2026/02/12 17:48:11.228, 319.02 W, 100 %
2026/02/12 17:48:12.228, 319.61 W, 100 %
2026/02/12 17:48:13.228, 317.02 W, 100 %
2026/02/12 17:48:14.228, 318.07 W, 100 %
2026/02/12 17:48:15.228, 318.61 W, 100 %
2026/02/12 17:48:16.228, 317.51 W, 100 %
2026/02/12 17:48:17.228, 318.55 W, 100 %
2026/02/12 17:48:18.228, 318.77 W, 100 %
2026/02/12 17:48:19.228, 318.99 W, 100 %
2026/02/12 17:48:20.228, 318.91 W, 100 %
2026/02/12 17:48:21.229, 318.36 W, 100 %
2026/02/12 17:48:22.229, 319.46 W, 100 %
2026/02/12 17:48:23.229, 318.56 W, 100 %
2026/02/12 17:48:24.229, 318.92 W, 100 %
2026/02/12 17:48:25.229, 320.06 W, 100 %
2026/02/12 17:48:26.229, 318.78 W, 100 %
2026/02/12 17:48:27.229, 317.56 W, 100 %
2026/02/12 17:48:28.229, 319.80 W, 100 %
2026/02/12 17:48:29.229, 318.92 W, 100 %
2026/02/12 17:48:30.229, 318.77 W, 100 %
2026/02/12 17:48:31.230, 319.01 W, 100 %
2026/02/12 17:48:32.230, 319.38 W, 100 %
2026/02/12 17:48:33.230, 317.84 W, 100 %
2026/02/12 17:48:34.230, 319.93 W, 100 %
2026/02/12 17:48:35.230, 319.09 W, 100 %
2026/02/12 17:48:36.230, 319.29 W, 100 %
2026/02/12 17:48:37.230, 320.10 W, 100 %
2026/02/12 17:48:38.230, 319.27 W, 100 %
2026/02/12 17:48:39.230, 317.80 W, 100 %
2026/02/12 17:48:40.231, 320.42 W, 100 %
2026/02/12 17:48:41.231, 318.47 W, 100 %
2026/02/12 17:48:42.231, 319.16 W, 100 %
2026/02/12 17:48:43.231, 321.25 W, 100 %
2026/02/12 17:48:44.231, 319.41 W, 100 %
2026/02/12 17:48:45.231, 317.49 W, 100 %
2026/02/12 17:48:46.231, 321.54 W, 100 %
2026/02/12 17:48:47.231, 319.45 W, 100 %
2026/02/12 17:48:48.231, 319.42 W, 100 %
2026/02/12 17:48:49.231, 321.38 W, 100 %
2026/02/12 17:48:50.232, 319.48 W, 100 %
2026/02/12 17:48:51.232, 318.87 W, 100 %
2026/02/12 17:48:52.232, 319.09 W, 100 %
2026/02/12 17:48:53.232, 319.53 W, 100 %
2026/02/12 17:48:54.232, 318.94 W, 100 %
2026/02/12 17:48:55.232, 319.52 W, 100 %
2026/02/12 17:48:56.232, 319.78 W, 100 %
2026/02/12 17:48:57.232, 318.48 W, 100 %
2026/02/12 17:48:58.232, 319.33 W, 100 %
2026/02/12 17:48:59.232, 319.67 W, 100 %
2026/02/12 17:49:00.233, 319.51 W, 100 %
2026/02/12 17:49:01.233, 319.62 W, 100 %
2026/02/12 17:49:02.233, 319.59 W, 100 %
2026/02/12 17:49:03.233, 318.11 W, 100 %
2026/02/12 17:49:04.233, 319.01 W, 100 %
2026/02/12 17:49:05.233, 319.39 W, 100 %
2026/02/12 17:49:06.233, 319.11 W, 100 %
2026/02/12 17:49:07.233, 319.52 W, 100 %
2026/02/12 17:49:08.233, 320.10 W, 100 %
2026/02/12 17:49:09.234, 317.12 W, 100 %
2026/02/12 17:49:10.234, 318.86 W, 100 %
2026/02/12 17:49:11.234, 320.38 W, 100 %
2026/02/12 17:49:12.234, 318.07 W, 100 %
2026/02/12 17:49:13.234, 319.71 W, 100 %
2026/02/12 17:49:14.234, 319.46 W, 100 %
2026/02/12 17:49:15.234, 316.92 W, 100 %
2026/02/12 17:49:16.234, 319.42 W, 100 %
2026/02/12 17:49:17.234, 319.73 W, 100 %
2026/02/12 17:49:18.235, 318.40 W, 100 %
2026/02/12 17:49:19.235, 319.43 W, 100 %
2026/02/12 17:49:20.235, 319.35 W, 100 %
2026/02/12 17:49:21.235, 319.79 W, 100 %
2026/02/12 17:49:22.235, 319.26 W, 100 %
2026/02/12 17:49:23.235, 319.13 W, 100 %
2026/02/12 17:49:24.235, 319.56 W, 100 %
2026/02/12 17:49:25.235, 319.75 W, 100 %
2026/02/12 17:49:26.235, 318.82 W, 100 %
2026/02/12 17:49:27.235, 318.75 W, 100 %
2026/02/12 17:49:28.236, 319.77 W, 100 %
2026/02/12 17:49:29.236, 318.79 W, 100 %
2026/02/12 17:49:30.236, 319.14 W, 100 %
2026/02/12 17:49:31.236, 318.92 W, 100 %
2026/02/12 17:49:32.236, 318.87 W, 100 %
2026/02/12 17:49:33.236, 319.51 W, 100 %
2026/02/12 17:49:34.236, 318.39 W, 100 %
2026/02/12 17:49:35.236, 317.42 W, 100 %
2026/02/12 17:49:36.236, 320.75 W, 100 %
2026/02/12 17:49:37.236, 319.12 W, 100 %
2026/02/12 17:49:38.237, 318.87 W, 100 %
2026/02/12 17:49:39.237, 321.53 W, 100 %
2026/02/12 17:49:40.237, 319.61 W, 100 %
2026/02/12 17:49:41.237, 317.62 W, 100 %
2026/02/12 17:49:42.237, 321.07 W, 100 %
2026/02/12 17:49:43.237, 319.19 W, 100 %
2026/02/12 17:49:44.237, 319.06 W, 100 %
2026/02/12 17:49:45.237, 319.91 W, 100 %
2026/02/12 17:49:46.237, 319.92 W, 100 %
2026/02/12 17:49:47.238, 317.63 W, 100 %
2026/02/12 17:49:48.238, 318.62 W, 100 %
2026/02/12 17:49:49.238, 319.34 W, 100 %
2026/02/12 17:49:50.238, 318.81 W, 100 %
2026/02/12 17:49:51.238, 319.43 W, 100 %
2026/02/12 17:49:52.238, 319.60 W, 100 %
2026/02/12 17:49:53.238, 317.72 W, 100 %
2026/02/12 17:49:54.238, 319.36 W, 100 %
2026/02/12 17:49:55.238, 320.25 W, 100 %
2026/02/12 17:49:56.239, 318.98 W, 100 %
2026/02/12 17:49:57.239, 319.30 W, 100 %
2026/02/12 17:49:58.239, 319.62 W, 100 %
2026/02/12 17:49:59.239, 319.73 W, 100 %
2026/02/12 17:50:00.239, 319.76 W, 100 %
2026/02/12 17:50:01.239, 319.60 W, 100 %
2026/02/12 17:50:02.239, 317.89 W, 100 %
2026/02/12 17:50:03.239, 319.02 W, 100 %
2026/02/12 17:50:04.239, 319.89 W, 100 %
2026/02/12 17:50:05.240, 317.62 W, 100 %
2026/02/12 17:50:06.240, 318.98 W, 100 %
2026/02/12 17:50:07.240, 318.07 W, 100 %
2026/02/12 17:50:08.240, 318.35 W, 100 %
2026/02/12 17:50:09.240, 319.47 W, 100 %
2026/02/12 17:50:10.240, 319.41 W, 100 %
2026/02/12 17:50:11.240, 319.30 W, 100 %
2026/02/12 17:50:12.240, 318.99 W, 100 %
2026/02/12 17:50:13.240, 318.23 W, 100 %
2026/02/12 17:50:14.240, 320.10 W, 100 %
2026/02/12 17:50:15.241, 319.39 W, 100 %
2026/02/12 17:50:16.241, 319.56 W, 100 %
2026/02/12 17:50:17.241, 318.88 W, 100 %
2026/02/12 17:50:18.241, 318.69 W, 100 %
2026/02/12 17:50:19.241, 318.06 W, 100 %
2026/02/12 17:50:20.241, 319.13 W, 100 %
2026/02/12 17:50:21.241, 319.48 W, 100 %
2026/02/12 17:50:22.241, 319.85 W, 100 %
2026/02/12 17:50:23.241, 318.88 W, 100 %
2026/02/12 17:50:24.241, 318.19 W, 100 %
2026/02/12 17:50:25.242, 318.93 W, 100 %
2026/02/12 17:50:26.242, 318.42 W, 100 %
2026/02/12 17:50:27.242, 319.16 W, 100 %
2026/02/12 17:50:28.242, 319.59 W, 100 %
2026/02/12 17:50:29.242, 317.57 W, 100 %
2026/02/12 17:50:30.242, 318.59 W, 100 %
2026/02/12 17:50:31.242, 319.22 W, 100 %
2026/02/12 17:50:32.242, 321.31 W, 100 %
2026/02/12 17:50:33.242, 318.01 W, 100 %
2026/02/12 17:50:34.242, 318.78 W, 100 %
2026/02/12 17:50:35.243, 321.51 W, 100 %
2026/02/12 17:50:36.243, 319.41 W, 100 %
2026/02/12 17:50:37.243, 319.00 W, 100 %
2026/02/12 17:50:38.243, 320.96 W, 100 %
2026/02/12 17:50:39.243, 319.85 W, 100 %
2026/02/12 17:50:40.243, 318.48 W, 100 %
2026/02/12 17:50:41.243, 318.77 W, 100 %
2026/02/12 17:50:42.243, 319.56 W, 100 %
2026/02/12 17:50:43.243, 319.35 W, 100 %
2026/02/12 17:50:44.244, 317.78 W, 100 %
2026/02/12 17:50:45.244, 319.92 W, 100 %
2026/02/12 17:50:46.244, 319.55 W, 100 %
2026/02/12 17:50:47.244, 318.95 W, 100 %
2026/02/12 17:50:48.244, 320.48 W, 100 %
2026/02/12 17:50:49.244, 318.85 W, 100 %
2026/02/12 17:50:50.244, 319.73 W, 100 %
2026/02/12 17:50:51.244, 319.76 W, 100 %
2026/02/12 17:50:52.244, 318.16 W, 100 %
2026/02/12 17:50:53.244, 319.13 W, 100 %
2026/02/12 17:50:54.245, 319.65 W, 100 %
2026/02/12 17:50:55.245, 318.34 W, 100 %
2026/02/12 17:50:56.245, 319.05 W, 100 %
2026/02/12 17:50:57.245, 319.08 W, 100 %
2026/02/12 17:50:58.245, 316.21 W, 100 %
2026/02/12 17:50:59.245, 317.93 W, 100 %
2026/02/12 17:51:00.245, 319.10 W, 100 %
2026/02/12 17:51:01.245, 318.45 W, 100 %
2026/02/12 17:51:02.245, 319.06 W, 100 %
2026/02/12 17:51:03.245, 319.70 W, 100 %
2026/02/12 17:51:04.246, 318.90 W, 100 %
2026/02/12 17:51:05.246, 318.21 W, 100 %
2026/02/12 17:51:06.246, 318.88 W, 100 %
2026/02/12 17:51:07.246, 320.28 W, 100 %
2026/02/12 17:51:08.246, 318.90 W, 100 %
2026/02/12 17:51:09.246, 318.92 W, 100 %
2026/02/12 17:51:10.246, 319.44 W, 100 %
2026/02/12 17:51:11.246, 318.17 W, 100 %
2026/02/12 17:51:12.246, 319.65 W, 100 %
2026/02/12 17:51:13.246, 319.95 W, 100 %
2026/02/12 17:51:14.247, 319.50 W, 100 %
2026/02/12 17:51:15.247, 319.71 W, 100 %
2026/02/12 17:51:16.247, 319.18 W, 100 %
2026/02/12 17:51:17.247, 319.50 W, 100 %
2026/02/12 17:51:18.247, 319.79 W, 100 %
2026/02/12 17:51:19.247, 320.05 W, 100 %
2026/02/12 17:51:20.247, 319.28 W, 100 %
2026/02/12 17:51:21.247, 318.81 W, 100 %
2026/02/12 17:51:22.247, 319.56 W, 100 %
2026/02/12 17:51:23.247, 319.28 W, 100 %
2026/02/12 17:51:24.248, 319.35 W, 100 %
2026/02/12 17:51:25.248, 321.18 W, 100 %
2026/02/12 17:51:26.248, 319.54 W, 100 %
2026/02/12 17:51:27.248, 318.84 W, 100 %
2026/02/12 17:51:28.248, 320.73 W, 100 %
2026/02/12 17:51:29.248, 319.57 W, 100 %
2026/02/12 17:51:30.248, 318.99 W, 100 %
2026/02/12 17:51:31.248, 320.01 W, 100 %
2026/02/12 17:51:32.248, 318.90 W, 100 %
2026/02/12 17:51:33.249, 319.23 W, 100 %
2026/02/12 17:51:34.249, 317.67 W, 100 %
2026/02/12 17:51:35.249, 319.49 W, 100 %
2026/02/12 17:51:36.249, 319.29 W, 100 %
2026/02/12 17:51:37.249, 319.08 W, 100 %
2026/02/12 17:51:38.249, 320.37 W, 100 %
2026/02/12 17:51:39.249, 319.25 W, 100 %
2026/02/12 17:51:40.249, 319.06 W, 100 %
2026/02/12 17:51:41.249, 319.85 W, 100 %
2026/02/12 17:51:42.249, 319.80 W, 100 %
2026/02/12 17:51:43.250, 319.01 W, 100 %
2026/02/12 17:51:44.250, 319.23 W, 100 %
2026/02/12 17:51:45.250, 319.25 W, 100 %
2026/02/12 17:51:46.250, 319.48 W, 100 %
2026/02/12 17:51:47.250, 319.59 W, 100 %
2026/02/12 17:51:48.250, 317.46 W, 100 %
2026/02/12 17:51:49.250, 318.86 W, 100 %
2026/02/12 17:51:50.250, 319.41 W, 100 %
2026/02/12 17:51:51.250, 318.11 W, 100 %
2026/02/12 17:51:52.251, 319.39 W, 100 %
2026/02/12 17:51:53.251, 319.11 W, 100 %
2026/02/12 17:51:54.251, 316.66 W, 100 %
2026/02/12 17:51:55.251, 319.14 W, 100 %
2026/02/12 17:51:56.251, 319.15 W, 100 %
2026/02/12 17:51:57.251, 318.69 W, 100 %
2026/02/12 17:51:58.251, 319.08 W, 100 %
2026/02/12 17:51:59.251, 319.12 W, 100 %
2026/02/12 17:52:00.251, 319.25 W, 100 %
2026/02/12 17:52:01.251, 319.05 W, 100 %
2026/02/12 17:52:02.252, 319.20 W, 100 %
2026/02/12 17:52:03.252, 319.31 W, 100 %
2026/02/12 17:52:04.252, 318.73 W, 100 %
2026/02/12 17:52:05.252, 318.66 W, 100 %
2026/02/12 17:52:06.252, 320.32 W, 100 %
2026/02/12 17:52:07.252, 319.29 W, 100 %
2026/02/12 17:52:08.252, 319.11 W, 100 %
2026/02/12 17:52:09.252, 319.63 W, 100 %
2026/02/12 17:52:10.252, 318.96 W, 100 %
2026/02/12 17:52:11.252, 318.67 W, 100 %
2026/02/12 17:52:12.252, 320.18 W, 100 %
2026/02/12 17:52:13.253, 319.07 W, 100 %
2026/02/12 17:52:14.253, 319.19 W, 100 %
2026/02/12 17:52:15.253, 319.86 W, 100 %
2026/02/12 17:52:16.253, 318.55 W, 100 %
2026/02/12 17:52:17.253, 318.42 W, 100 %
2026/02/12 17:52:18.253, 319.40 W, 100 %
2026/02/12 17:52:19.253, 318.93 W, 100 %
2026/02/12 17:52:20.253, 318.76 W, 100 %
2026/02/12 17:52:21.253, 320.56 W, 100 %
2026/02/12 17:52:22.253, 319.76 W, 100 %
2026/02/12 17:52:23.254, 319.56 W, 100 %
2026/02/12 17:52:24.254, 321.53 W, 100 %
2026/02/12 17:52:25.254, 319.66 W, 100 %
2026/02/12 17:52:26.254, 318.92 W, 100 %
2026/02/12 17:52:27.254, 321.41 W, 100 %
2026/02/12 17:52:28.254, 318.86 W, 100 %
2026/02/12 17:52:29.254, 319.51 W, 100 %
2026/02/12 17:52:30.254, 320.83 W, 100 %
2026/02/12 17:52:31.254, 318.07 W, 100 %
2026/02/12 17:52:32.255, 319.22 W, 100 %
2026/02/12 17:52:33.255, 319.24 W, 100 %
2026/02/12 17:52:34.255, 319.96 W, 100 %
2026/02/12 17:52:35.255, 319.29 W, 100 %
2026/02/12 17:52:36.255, 318.16 W, 100 %
2026/02/12 17:52:37.255, 319.76 W, 100 %
2026/02/12 17:52:38.255, 319.54 W, 100 %
2026/02/12 17:52:39.255, 318.65 W, 100 %
2026/02/12 17:52:40.255, 319.45 W, 100 %
2026/02/12 17:52:41.255, 319.01 W, 100 %
2026/02/12 17:52:42.255, 317.59 W, 100 %
2026/02/12 17:52:43.256, 319.11 W, 100 %
2026/02/12 17:52:44.256, 318.14 W, 100 %
2026/02/12 17:52:45.256, 319.02 W, 100 %
2026/02/12 17:52:46.256, 319.24 W, 100 %
2026/02/12 17:52:47.256, 317.55 W, 100 %
2026/02/12 17:52:48.256, 319.04 W, 100 %
2026/02/12 17:52:49.256, 319.71 W, 100 %
2026/02/12 17:52:50.256, 317.01 W, 100 %
2026/02/12 17:52:51.256, 319.20 W, 100 %
2026/02/12 17:52:52.257, 319.45 W, 100 %
2026/02/12 17:52:53.257, 318.64 W, 100 %
2026/02/12 17:52:54.257, 319.05 W, 100 %
2026/02/12 17:52:55.257, 319.72 W, 100 %
2026/02/12 17:52:56.257, 318.83 W, 100 %
2026/02/12 17:52:57.257, 318.08 W, 100 %
2026/02/12 17:52:58.257, 319.26 W, 100 %
2026/02/12 17:52:59.257, 320.47 W, 100 %
2026/02/12 17:53:00.257, 319.10 W, 100 %
2026/02/12 17:53:01.257, 319.73 W, 100 %
2026/02/12 17:53:02.258, 319.64 W, 100 %
2026/02/12 17:53:03.258, 318.47 W, 100 %
2026/02/12 17:53:04.258, 319.11 W, 100 %
2026/02/12 17:53:05.258, 319.88 W, 100 %
2026/02/12 17:53:06.258, 318.76 W, 100 %
2026/02/12 17:53:07.258, 318.52 W, 100 %
2026/02/12 17:53:08.258, 318.79 W, 100 %
2026/02/12 17:53:09.258, 319.09 W, 100 %
2026/02/12 17:53:10.258, 319.22 W, 100 %
2026/02/12 17:53:11.259, 320.29 W, 100 %
2026/02/12 17:53:12.259, 318.86 W, 100 %
2026/02/12 17:53:13.259, 318.87 W, 100 %
2026/02/12 17:53:14.259, 320.87 W, 100 %
2026/02/12 17:53:15.259, 319.66 W, 100 %
2026/02/12 17:53:16.259, 319.31 W, 100 %
2026/02/12 17:53:17.259, 320.51 W, 100 %
2026/02/12 17:53:18.259, 319.49 W, 100 %
2026/02/12 17:53:19.259, 318.87 W, 100 %
2026/02/12 17:53:20.260, 320.43 W, 100 %
2026/02/12 17:53:21.260, 319.45 W, 100 %
2026/02/12 17:53:22.260, 318.94 W, 100 %
2026/02/12 17:53:23.260, 319.84 W, 100 %
2026/02/12 17:53:24.260, 319.50 W, 100 %
2026/02/12 17:53:25.260, 318.80 W, 100 %
2026/02/12 17:53:26.260, 318.50 W, 100 %
2026/02/12 17:53:27.260, 320.21 W, 100 %
2026/02/12 17:53:28.260, 319.24 W, 100 %
2026/02/12 17:53:29.261, 318.79 W, 100 %
2026/02/12 17:53:30.261, 319.82 W, 100 %
2026/02/12 17:53:31.261, 318.65 W, 100 %
2026/02/12 17:53:32.261, 317.19 W, 100 %
2026/02/12 17:53:33.261, 318.75 W, 100 %
2026/02/12 17:53:34.261, 318.93 W, 100 %
2026/02/12 17:53:35.261, 317.71 W, 100 %
2026/02/12 17:53:36.261, 319.51 W, 100 %
2026/02/12 17:53:37.261, 319.31 W, 100 %
2026/02/12 17:53:38.261, 319.19 W, 100 %
2026/02/12 17:53:39.262, 320.34 W, 100 %
2026/02/12 17:53:40.262, 318.15 W, 100 %
2026/02/12 17:53:41.262, 318.96 W, 100 %
2026/02/12 17:53:42.262, 319.84 W, 100 %
2026/02/12 17:53:43.262, 318.27 W, 100 %
